Date,LMCADS03,LMCADY,DXY,COMXCOPR,SPX,BCOM,MXWD,CL1,XAU,XAG
2015-11-25,4549.0,4561.5,99.8,72953.0,2088.87,82.2684,408.97,43.04,1071.12,14.1973
2015-11-26,4636.0,4651.5,99.8,72953.0,2088.87,82.2684,410.37,43.04,1072.33,14.2817
2015-11-27,4573.0,4591.0,100.02,72749.0,2090.11,81.0962,409.05,41.71,1057.45,14.0928
2015-11-30,4586.0,4599.25,100.17,72749.0,2080.41,81.0781,407.2,41.65,1064.77,14.0848
2015-12-01,4632.0,4643.25,99.8,72934.0,2102.63,81.7533,411.15,41.85,1069.29,14.192
2015-12-02,4563.0,4567.5,99.99,73685.0,2079.51,80.3708,407.96,39.94,1053.7,14.0052
2015-12-03,4556.0,4561.0,97.62,73751.0,2049.62,81.2978,403.93,41.08,1062.11,14.1074
2015-12-04,4612.0,4611.0,98.35,73674.0,2091.69,81.7016,407.18,39.97,1086.44,14.5505
2015-12-07,4557.0,4557.75,98.66,73052.0,2077.07,79.5064,405.19,37.65,1071.34,14.249
2015-12-08,4588.0,4591.75,98.47,72906.0,2063.59,79.169,401.14,37.51,1074.96,14.1687
2015-12-09,4580.0,4582.5,97.35,73149.0,2047.62,79.2466,399.76,37.16,1072.78,14.1654
2015-12-10,4590.0,4589.5,97.94,72256.0,2052.23,79.1544,399.35,36.76,1071.58,14.121
2015-12-11,4703.0,4701.0,97.57,71719.0,2012.37,78.4224,392.95,35.62,1074.77,13.921
2015-12-14,4672.0,4663.5,97.6,71559.0,2021.94,77.9609,391.63,36.31,1059.86,13.6759
2015-12-15,4565.0,4553.0,98.22,71716.0,2043.41,77.5781,395.15,37.35,1061.22,13.7813
2015-12-16,4609.0,4605.0,97.87,71069.0,2073.07,77.0807,400.47,35.52,1072.32,14.1767
2015-12-17,4545.0,4543.0,99.27,71115.0,2041.89,76.6045,397.93,34.95,1051.1,13.7137
2015-12-18,4685.0,4685.0,98.7,70907.0,2005.55,77.4523,392.85,34.73,1066.25,14.1005
2015-12-21,4738.0,4733.0,98.36,70547.0,2021.15,77.6985,394.05,34.74,1078.4,14.2498
2015-12-22,4665.5,4654.0,98.24,70150.0,2038.97,77.169,396.65,36.14,1072.43,14.2635
2015-12-23,4720.0,4715.5,98.34,70582.0,2064.29,78.1055,401.69,37.5,1070.5,14.3162
2015-12-24,4692.0,4690.5,97.98,71239.0,2060.99,78.4851,402.27,38.1,1076.1,14.3822
2015-12-25,4692.0,4690.5,97.85,71239.0,2060.99,78.4851,402.13,38.1,1076.1,14.3744
2015-12-28,4692.0,4690.5,97.92,70937.0,2056.5,77.879,401.31,36.81,1069.08,13.941
2015-12-29,4729.0,4727.25,98.1,71217.0,2078.36,79.0418,404.58,37.87,1069.11,13.9583
2015-12-30,4735.0,4734.75,98.27,70750.0,2063.36,78.0881,402.19,36.6,1061.44,13.8937
2015-12-31,4705.0,4705.75,98.63,69753.0,2043.94,78.5588,399.36,37.04,1061.1,13.8482
2016-01-01,4705.0,4705.75,98.68,69753.0,2043.94,78.5588,399.37,37.04,1061.1,13.815
2016-01-04,4609.5,4611.25,98.87,69703.0,2012.66,77.9054,391.16,36.76,1074.61,13.8735
2016-01-05,4645.0,4642.75,99.4,69246.0,2016.71,77.6628,391.14,35.97,1077.68,13.9865
2016-01-06,4620.0,4619.5,99.18,68941.0,1990.26,76.6414,386.28,33.97,1093.67,14.012
2016-01-07,4524.0,4524.0,98.22,68414.0,1943.09,76.6828,377.91,33.27,1108.97,14.308
2016-01-08,4485.0,4482.5,98.54,68549.0,1922.03,76.7265,374.75,33.16,1104.15,13.9375
2016-01-11,4387.0,4378.25,98.73,68768.0,1923.67,75.1221,373.1,31.41,1094.2,13.8639
2016-01-12,4352.0,4342.0,98.97,68828.0,1938.68,74.4338,373.98,30.44,1086.56,13.781
2016-01-13,4392.0,4387.75,98.93,68100.0,1890.28,74.63,370.51,30.48,1093.59,14.1617
2016-01-14,4415.5,4419.5,99.09,67815.0,1921.84,74.5594,371.24,31.2,1078.38,13.8415
2016-01-15,4331.0,4327.5,98.96,67238.0,1880.33,73.4877,364.47,29.42,1088.88,13.928
2016-01-18,4377.0,4378.0,98.96,67238.0,1880.33,73.4877,362.68,29.42,1089.68,13.949
2016-01-19,4408.0,4414.75,98.99,67176.0,1881.33,73.6098,364.61,28.46,1087.41,14.0268
2016-01-20,4359.0,4355.5,99.09,66114.0,1859.33,72.8759,357.32,26.55,1100.92,14.153
2016-01-21,4430.0,4432.5,99.06,65850.0,1868.99,73.7915,358.45,29.53,1101.2,14.0928
2016-01-22,4443.0,4449.25,99.57,65721.0,1906.9,75.2355,367.97,32.19,1097.95,14.0272
2016-01-25,4417.0,4419.0,99.36,65486.0,1877.08,74.4959,364.84,30.34,1107.9,14.2372
2016-01-26,4539.0,4545.75,99.09,65174.0,1903.63,75.499,367.63,31.45,1119.91,14.5045
2016-01-27,4590.0,4596.25,98.9,65281.0,1882.95,76.1198,367.05,32.3,1124.97,14.4823
2016-01-28,4530.0,4539.75,98.51,65526.0,1893.36,76.1049,367.64,33.22,1115.33,14.2441
2016-01-29,4561.0,4570.0,99.61,65615.0,1940.24,77.2234,375.02,33.62,1118.21,14.26
2016-02-01,4560.0,4571.0,99.01,65438.0,1939.38,75.9526,375.99,31.62,1128.41,14.349
2016-02-02,4549.0,4554.5,98.87,65438.0,1903.03,74.85,369.31,29.88,1129.01,14.305
2016-02-03,4635.0,4638.5,97.29,65552.0,1912.53,76.2718,369.39,32.28,1142.63,14.6845
2016-02-04,4687.0,4691.75,96.47,65719.0,1915.45,76.1419,371.99,31.72,1155.59,14.8575
2016-02-05,4630.0,4633.25,97.03,65908.0,1880.05,75.5965,366.57,30.89,1173.4,15.0107
2016-02-08,4610.5,4613.25,96.57,66173.0,1853.44,75.5048,360.81,29.69,1189.23,15.312
2016-02-09,4509.0,4514.0,96.07,66286.0,1852.21,74.0028,358.43,27.94,1189.13,15.2454
2016-02-10,4444.0,4450.0,95.89,66850.0,1851.86,73.916,358.08,27.45,1197.12,15.2725
2016-02-11,4445.0,4454.25,95.56,67350.0,1829.08,73.9578,353.35,26.21,1246.7,15.7555
2016-02-12,4500.0,4506.75,95.94,67858.0,1864.78,75.4389,357.07,29.44,1237.97,15.7497
2016-02-15,4562.0,4572.5,95.94,67858.0,1864.78,75.4389,361.63,29.44,1209.3,15.3363
2016-02-16,4557.0,4561.0,96.87,67978.0,1895.58,74.7166,365.32,29.04,1200.44,15.2275
2016-02-17,4589.0,4588.5,96.79,68015.0,1926.82,76.0288,370.82,30.66,1208.5,15.2817
2016-02-18,4575.5,4575.75,96.95,68078.0,1917.83,75.7455,371.15,30.77,1230.87,15.3975
2016-02-19,4621.0,4624.25,96.6,67875.0,1917.78,75.1058,369.74,29.64,1226.8,15.35
2016-02-22,4694.0,4697.5,97.38,67560.0,1945.5,75.9732,374.46,31.48,1208.63,15.1838
2016-02-23,4645.0,4647.75,97.48,67502.0,1921.27,75.1753,370.47,31.87,1226.85,15.292
2016-02-24,4642.0,4647.0,97.46,67636.0,1929.8,75.7747,368.77,32.15,1228.75,15.2367
2016-02-25,4601.0,4609.25,97.29,67618.0,1951.7,75.7443,372.88,33.07,1232.91,15.1439
2016-02-26,4706.0,4714.75,98.15,67502.0,1948.05,75.4617,373.23,32.78,1223.46,14.6983
2016-02-29,4695.0,4705.5,98.21,67502.0,1932.23,75.9463,371.66,33.75,1238.67,14.91
2016-03-01,4716.0,4728.0,98.35,67476.0,1978.35,76.0847,378.38,34.4,1232.15,14.824
2016-03-02,4790.0,4797.5,98.21,67374.0,1986.45,76.4606,381.94,34.66,1239.98,14.945
2016-03-03,4855.0,4864.5,97.59,67296.0,1993.4,76.8692,384.68,34.57,1264.25,15.225
2016-03-04,5027.5,5036.75,97.34,67222.0,1999.99,78.3828,387.33,35.92,1258.95,15.5063
2016-03-07,5000.0,5007.75,97.07,67448.0,2001.76,79.296,387.45,37.9,1267.33,15.6408
2016-03-08,4868.0,4878.25,97.21,67848.0,1979.26,78.4241,384.07,36.5,1261.44,15.35
2016-03-09,4935.0,4945.0,97.17,68248.0,1989.26,79.4445,385.1,38.29,1253.23,15.295
2016-03-10,4890.0,4901.5,96.07,68548.0,1989.57,79.3796,384.94,37.84,1272.25,15.6
2016-03-11,4970.0,4986.5,96.17,68861.0,2022.19,79.9471,391.75,38.5,1249.45,15.4907
2016-03-14,4946.0,4971.5,96.62,69260.0,2019.64,79.4295,392.16,37.18,1235.27,15.3492
2016-03-15,4949.0,4965.5,96.63,69585.0,2015.93,78.8207,389.73,36.34,1232.38,15.28
2016-03-16,4935.0,4950.0,95.89,69885.0,2027.22,79.5999,390.25,38.46,1262.57,15.6187
2016-03-17,5069.5,5096.0,94.76,70260.0,2040.59,81.2888,396.18,40.2,1257.97,15.9096
2016-03-18,5042.0,5074.5,95.09,70559.0,2049.58,80.7557,397.21,39.44,1255.4,15.8021
2016-03-21,5064.0,5089.0,95.29,70858.0,2051.6,80.7885,396.92,39.91,1243.75,15.84
2016-03-22,5065.0,5087.0,95.65,71158.0,2049.8,81.2301,396.97,41.45,1248.32,15.88
2016-03-23,4949.5,4971.5,96.05,71541.0,2036.71,79.5757,393.87,39.79,1220.11,15.25
2016-03-24,4945.0,4977.0,96.14,71728.0,2035.94,79.2517,391.51,39.46,1216.82,15.1882
2016-03-25,4945.0,4977.0,96.27,71728.0,2035.94,79.2517,391.77,39.46,1217.05,15.1817
2016-03-28,4945.0,4977.0,95.94,71925.0,2037.05,79.4835,392.65,39.39,1221.71,15.2388
2016-03-29,4890.5,4918.5,95.16,71947.0,2055.01,79.3072,394.53,38.28,1242.2,15.3625
2016-03-30,4873.0,4903.0,94.84,71991.0,2063.95,78.9293,399.15,38.32,1225.02,15.2213
2016-03-31,4847.0,4880.5,94.59,71991.0,2059.74,78.8272,398.26,38.34,1232.75,15.4375
2016-04-01,4835.0,4859.75,94.62,72012.0,2072.78,77.9417,396.01,36.79,1222.6,15.0525
2016-04-04,4760.5,4779.25,94.51,72012.0,2066.13,77.1817,396.17,35.7,1215.43,14.9207
2016-04-05,4775.0,4792.75,94.63,72012.0,2045.17,76.9725,390.68,35.89,1231.35,15.1425
2016-04-06,4786.0,4804.5,94.43,72012.0,2066.66,77.6481,393.71,37.75,1222.47,15.071
2016-04-07,4650.5,4665.5,94.48,71936.0,2041.91,77.4519,391.18,37.26,1240.45,15.2237
2016-04-08,4650.0,4663.75,94.24,71796.0,2047.6,79.0288,393.83,39.72,1240.69,15.3652
2016-04-11,4663.5,4678.5,93.95,71658.0,2041.99,79.2825,394.17,40.36,1257.88,15.9265
2016-04-12,4766.5,4788.5,93.96,71459.0,2061.72,80.8911,397.12,42.17,1255.63,16.192
2016-04-13,4830.0,4848.5,94.74,70789.0,2082.42,81.2446,402.53,41.76,1242.47,16.2151
2016-04-14,4831.0,4848.0,94.9,70115.0,2082.78,80.6462,403.85,41.5,1227.89,16.165
2016-04-15,4807.5,4828.25,94.7,69147.0,2080.73,80.3927,403.58,40.36,1233.99,16.236
2016-04-18,4827.0,4850.0,94.49,68162.0,2094.34,80.6782,404.49,39.78,1232.49,16.2245
2016-04-19,4936.0,4954.75,93.98,67629.0,2100.8,82.6543,408.75,41.08,1250.19,16.935
2016-04-20,4981.0,4994.5,94.49,67428.0,2102.4,84.1773,409.05,42.63,1244.25,16.9625
2016-04-21,4997.0,5014.25,94.6,67327.0,2091.48,83.588,408.26,43.18,1248.05,16.9958
2016-04-22,5031.0,5043.25,95.12,67140.0,2091.58,83.0537,406.92,43.73,1233.03,16.9706
2016-04-25,4998.0,5006.25,94.84,67127.0,2087.79,82.8806,405.87,42.64,1237.97,17.0017
2016-04-26,4962.0,4973.5,94.57,66602.0,2091.7,83.8387,406.68,44.04,1243.4,17.163
2016-04-27,4903.0,4913.5,94.39,66212.0,2095.15,84.309,406.77,45.33,1245.83,17.238
2016-04-28,4942.0,4956.25,93.76,65889.0,2075.81,84.8377,404.95,46.03,1266.26,17.5545
2016-04-29,5050.0,5064.0,93.08,65495.0,2065.3,85.5205,403.34,45.92,1293.53,17.847
2016-05-02,5050.0,5064.0,92.63,65160.0,2081.43,84.72,404.17,44.78,1291.55,17.5495
2016-05-03,4920.0,4928.25,92.94,64873.0,2063.37,83.5775,399.77,43.65,1286.5,17.4272
2016-05-04,4867.0,4879.5,93.18,64693.0,2051.12,83.3537,396.23,43.78,1279.68,17.376
2016-05-05,4785.0,4802.25,93.78,64739.0,2050.63,82.7066,395.42,44.32,1277.74,17.344
2016-05-06,4810.0,4825.5,93.89,64761.0,2057.14,83.393,395.66,44.66,1288.99,17.4725
2016-05-09,4686.0,4698.5,94.13,64761.0,2058.69,81.7576,395.38,43.44,1263.88,17.0305
2016-05-10,4680.0,4691.25,94.29,64458.0,2084.39,83.3606,399.88,44.66,1265.84,17.1162
2016-05-11,4708.0,4717.75,93.82,63954.0,2064.46,84.7138,397.99,46.23,1277.21,17.4113
2016-05-12,4613.0,4627.25,94.15,63672.0,2064.11,84.7504,397.18,46.7,1263.68,16.977
2016-05-13,4627.5,4636.0,94.61,63270.0,2046.61,84.4663,393.63,46.21,1273.45,17.111
2016-05-16,4645.0,4649.5,94.57,63169.0,2066.66,85.1403,396.42,47.72,1274.16,17.1418
2016-05-17,4657.0,4659.0,94.55,62813.0,2047.21,85.7167,395.14,48.31,1278.95,17.247
2016-05-18,4612.5,4623.25,95.08,62523.0,2047.63,85.3994,394.67,48.19,1258.5,16.9035
2016-05-19,4580.0,4593.75,95.29,62474.0,2040.04,84.6832,391.13,48.16,1254.75,16.486
2016-05-20,4578.0,4588.5,95.33,62222.0,2052.32,84.8666,393.95,47.75,1251.98,16.5295
2016-05-23,4562.0,4577.5,95.23,62018.0,2048.04,84.3763,393.21,48.08,1249.13,16.3845
2016-05-24,4601.0,4622.0,95.57,62042.0,2076.06,84.1733,397.23,48.62,1227.21,16.2215
2016-05-25,4654.0,4671.75,95.35,61818.0,2090.54,85.1889,400.95,49.56,1224.41,16.3175
2016-05-26,4661.0,4682.0,95.17,61494.0,2090.1,85.354,401.81,49.48,1219.8,16.325
2016-05-27,4695.0,4720.5,95.52,61270.0,2099.06,85.4675,402.93,49.33,1212.38,16.2276
2016-05-30,4695.0,4720.5,95.52,61270.0,2099.06,85.4675,403.07,49.33,1204.95,15.9933
2016-05-31,4671.0,4696.75,95.89,61044.0,2096.96,85.3383,402.57,49.1,1215.32,15.9956
2016-06-01,4617.0,4632.0,95.46,60534.0,2099.33,85.9085,402.18,49.01,1212.98,15.9595
2016-06-02,4597.0,4617.0,95.56,60122.0,2105.26,86.7062,402.49,49.17,1211.0,15.991
2016-06-03,4688.0,4696.5,94.03,59820.0,2099.13,87.1411,403.87,48.62,1244.2,16.413
2016-06-06,4688.0,4688.5,93.9,59745.0,2109.41,88.1137,405.91,49.69,1245.34,16.4772
2016-06-07,4567.0,4563.0,93.83,59579.0,2112.13,88.2886,408.26,50.36,1243.81,16.392
2016-06-08,4578.0,4567.25,93.59,59384.0,2119.12,89.9368,409.66,51.23,1262.8,17.0405
2016-06-09,4515.0,4500.5,93.95,59406.0,2115.48,89.8772,407.1,50.56,1269.8,17.2775
2016-06-10,4510.0,4496.0,94.57,59406.0,2096.07,88.9427,401.37,49.07,1274.24,17.3315
2016-06-13,4557.0,4540.5,94.36,59406.0,2079.06,89.0837,396.41,48.88,1283.86,17.45
2016-06-14,4510.5,4495.75,94.93,59306.0,2075.32,88.7731,392.81,48.49,1285.72,17.3942
2016-06-15,4639.5,4627.25,94.61,59306.0,2071.5,88.4692,393.79,48.01,1291.75,17.5225
2016-06-16,4535.0,4528.5,94.57,59350.0,2077.99,87.2339,392.14,46.21,1278.43,17.193
2016-06-17,4552.0,4541.5,94.21,59372.0,2071.22,88.7212,394.12,47.98,1298.65,17.5
2016-06-20,4644.0,4633.25,93.61,59939.0,2083.25,89.4538,401.0,49.37,1289.9,17.4977
2016-06-21,4670.0,4658.75,94.02,59961.0,2088.9,88.5833,402.21,48.85,1268.12,17.2895
2016-06-22,4701.0,4692.5,93.72,60283.0,2085.45,88.0189,402.22,49.13,1266.22,17.2653
2016-06-23,4780.0,4776.5,93.53,60705.0,2113.32,88.3454,407.69,50.11,1256.84,17.291
2016-06-24,4698.0,4690.0,95.45,61099.0,2037.41,86.9557,388.27,47.64,1315.75,17.745
2016-06-27,4710.0,4698.5,96.54,61496.0,2000.54,86.6558,379.69,46.33,1324.6,17.7415
2016-06-28,4818.0,4809.25,96.25,61796.0,2036.09,88.3016,386.14,47.85,1311.79,17.7805
2016-06-29,4838.0,4830.25,95.77,62171.0,2070.77,89.2984,394.6,49.88,1319.15,18.2968
2016-06-30,4845.0,4840.0,96.14,62445.0,2098.86,88.8423,399.29,48.33,1321.9,18.7148
2016-07-01,4911.0,4899.5,95.65,62440.0,2102.95,89.6788,401.07,48.99,1341.35,19.7598
2016-07-04,4893.0,4879.75,95.65,62440.0,2102.95,89.6788,401.41,48.99,1350.79,20.3246
2016-07-05,4817.0,4797.75,96.17,62435.0,2088.55,87.4282,397.51,46.6,1356.45,19.9375
2016-07-06,4750.0,4731.5,96.05,62439.0,2099.73,87.5272,395.84,47.43,1363.78,20.092
2016-07-07,4687.0,4673.0,96.33,62446.0,2097.9,85.5334,396.92,45.14,1360.45,19.6875
2016-07-08,4710.5,4697.75,96.3,62446.0,2129.9,86.4023,400.99,45.41,1366.33,20.2742
2016-07-11,4749.0,4729.0,96.57,62717.0,2137.16,86.0815,404.88,44.76,1355.4,20.28
2016-07-12,4869.0,4850.0,96.44,63016.0,2152.14,87.4889,408.39,46.8,1333.1,20.1725
2016-07-13,4938.0,4918.25,96.22,63316.0,2152.43,86.9767,409.3,44.75,1342.64,20.3575
2016-07-14,4941.0,4922.0,96.08,63516.0,2163.75,87.1196,411.7,45.68,1335.23,20.3135
2016-07-15,4918.0,4900.5,96.58,63791.0,2161.74,86.6984,411.22,45.95,1337.45,20.2325
2016-07-18,4939.0,4922.0,96.56,64312.0,2166.89,86.5266,412.06,45.24,1328.85,20.0545
2016-07-19,4984.0,4967.75,97.06,64312.0,2163.78,85.7484,410.83,44.65,1332.01,19.9145
2016-07-20,4966.0,4953.75,97.2,64332.0,2173.02,85.1563,412.82,44.94,1316.06,19.4095
2016-07-21,4976.0,4966.5,97.0,64379.0,2165.17,84.952,412.43,44.75,1331.43,19.788
2016-07-22,4920.0,4911.0,97.47,64416.0,2175.03,84.6352,412.67,44.19,1322.73,19.6325
2016-07-25,4899.0,4886.75,97.29,65216.0,2168.48,83.9236,412.01,43.13,1315.6,19.562
2016-07-26,4930.0,4917.25,97.16,65327.0,2169.18,83.7215,412.54,42.92,1320.26,19.6407
2016-07-27,4850.0,4839.0,97.05,65393.0,2166.58,83.127,412.78,41.92,1340.08,20.365
2016-07-28,4896.5,4884.75,96.74,65416.0,2170.06,83.3984,413.12,41.14,1335.75,20.1665
2016-07-29,4925.0,4915.25,95.53,65416.0,2173.6,84.2809,416.09,41.6,1351.28,20.3363
2016-08-01,4882.0,4868.5,95.71,65509.0,2170.84,82.8974,415.65,40.06,1353.15,20.445
2016-08-02,4892.0,4880.75,95.06,65509.0,2157.03,82.7299,412.95,39.51,1363.57,20.6225
2016-08-03,4875.0,4859.5,95.56,65509.0,2163.79,83.5472,411.85,40.83,1358.18,20.4103
2016-08-04,4831.0,4815.0,95.76,65509.0,2164.25,83.9078,413.17,41.93,1361.15,20.354
2016-08-05,4789.0,4779.25,96.19,65508.0,2182.87,83.8543,415.58,41.8,1336.0,19.7095
2016-08-08,4810.0,4799.5,96.4,65934.0,2180.89,84.3172,416.79,43.02,1335.31,19.7375
2016-08-09,4779.0,4769.25,96.18,65955.0,2181.74,83.7521,418.86,42.77,1340.73,19.8577
2016-08-10,4821.0,4816.25,95.65,66112.0,2175.49,83.2293,418.8,41.71,1346.61,20.153
2016-08-11,4848.0,4840.0,95.86,66022.0,2185.79,83.9743,420.83,43.49,1338.78,19.9685
2016-08-12,4761.0,4749.0,95.72,66066.0,2184.05,84.0555,421.02,44.49,1335.97,19.7125
2016-08-15,4767.0,4759.75,95.63,66360.0,2190.15,85.2385,422.03,45.74,1339.4,19.819
2016-08-16,4811.0,4800.0,94.79,66383.0,2178.15,85.7227,420.18,46.58,1346.24,19.7885
2016-08-17,4774.0,4759.0,94.72,66383.0,2182.22,85.8719,420.04,46.79,1348.73,19.696
2016-08-18,4809.0,4793.0,94.16,66383.0,2187.02,86.7407,421.5,48.22,1352.36,19.7525
2016-08-19,4798.0,4785.75,94.51,66383.0,2183.87,86.2364,420.12,48.52,1341.47,19.3075
2016-08-22,4748.5,4733.5,94.52,66946.0,2182.64,85.6704,419.97,47.05,1339.09,18.9102
2016-08-23,4710.0,4692.5,94.54,66946.0,2186.9,86.0734,421.37,48.1,1337.56,18.8175
2016-08-24,4632.0,4615.0,94.79,66924.0,2175.44,85.0698,419.28,46.77,1324.13,18.552
2016-08-25,4626.0,4617.0,94.77,66946.0,2172.47,85.0535,418.52,47.33,1321.97,18.5496
2016-08-26,4615.0,4603.5,95.57,67253.0,2169.04,84.9846,418.42,47.64,1321.18,18.6563
2016-08-29,4615.0,4603.5,95.58,67282.0,2180.38,84.4593,418.04,46.98,1323.38,18.878
2016-08-30,4607.0,4595.0,96.05,67282.0,2176.12,83.6551,417.77,46.35,1311.11,18.6025
2016-08-31,4617.0,4605.75,96.02,67282.0,2170.95,82.7727,416.61,44.7,1308.97,18.655
2016-09-01,4630.0,4620.0,95.65,67282.0,2170.86,82.1007,417.35,43.16,1313.89,18.8945
2016-09-02,4627.0,4616.5,95.84,67282.0,2179.98,82.9889,420.17,44.44,1325.21,19.4475
2016-09-05,4626.0,4611.25,95.84,67282.0,2179.98,82.9889,421.28,44.44,1327.08,19.5124
2016-09-06,4620.0,4603.0,94.82,67282.0,2186.48,83.3865,423.82,44.83,1350.0,20.056
2016-09-07,4650.0,4631.75,94.96,67762.0,2186.16,83.9304,424.29,45.5,1345.18,19.7985
2016-09-08,4664.0,4646.5,95.03,68163.0,2181.3,85.1478,423.7,47.62,1338.3,19.62
2016-09-09,4633.0,4614.5,95.34,68630.0,2127.81,84.0242,414.9,45.88,1327.83,19.0495
2016-09-12,4648.0,4628.75,95.1,69047.0,2159.04,84.0834,415.58,46.29,1327.82,19.111
2016-09-13,4650.0,4633.25,95.63,69532.0,2127.02,83.0196,410.89,44.9,1319.05,18.8678
2016-09-14,4771.5,4754.5,95.33,70073.0,2125.77,82.6722,410.35,43.58,1322.94,18.9618
2016-09-15,4781.0,4764.5,95.29,70109.0,2147.26,83.0829,413.2,43.91,1314.75,18.9845
2016-09-16,4788.0,4771.5,96.11,70276.0,2139.16,83.2357,411.18,43.03,1310.35,18.7854
2016-09-19,4776.0,4753.25,95.84,70367.0,2139.12,83.6063,413.26,43.3,1313.19,19.165
2016-09-20,4793.0,4769.25,96.02,70281.0,2139.76,84.2876,413.35,43.44,1314.84,19.2502
2016-09-21,4763.0,4739.75,95.66,70287.0,2163.12,84.9081,417.69,45.34,1335.17,19.8415
2016-09-22,4853.0,4835.0,95.45,70287.0,2177.18,85.5084,422.53,46.32,1337.07,19.8745
2016-09-23,4855.0,4833.0,95.48,70422.0,2164.69,84.3221,420.02,44.48,1337.56,19.6894
2016-09-26,4841.0,4819.25,95.3,70512.0,2146.1,84.8615,416.2,45.93,1337.95,19.4494
2016-09-27,4787.0,4768.75,95.44,70575.0,2159.93,84.1435,417.57,44.67,1327.32,19.1483
2016-09-28,4818.0,4801.0,95.43,70575.0,2171.37,85.1424,418.87,47.05,1321.54,19.1912
2016-09-29,4841.0,4825.25,95.54,70575.0,2151.13,85.2238,417.66,47.83,1320.37,19.1031
2016-09-30,4865.0,4848.0,95.46,70575.0,2168.27,85.342,418.43,48.24,1315.87,19.174
2016-10-03,4819.0,4800.5,95.7,70575.0,2161.2,85.6046,418.23,48.81,1311.6,18.8165
2016-10-04,4805.0,4785.5,96.17,70575.0,2150.49,85.1508,417.36,48.69,1268.44,17.8048
2016-10-05,4799.5,4778.25,96.13,70575.0,2159.73,85.7159,418.05,49.83,1266.85,17.7403
2016-10-06,4756.0,4737.5,96.77,70597.0,2160.77,85.5129,417.55,50.44,1254.38,17.3182
2016-10-07,4778.0,4758.25,96.63,70619.0,2153.74,85.6414,416.14,49.81,1257.08,17.5463
2016-10-10,4848.5,4829.25,96.93,70983.0,2163.66,86.7571,417.83,51.35,1259.65,17.6357
2016-10-11,4812.0,4791.5,97.69,70983.0,2136.73,86.1764,413.07,50.79,1252.8,17.4573
2016-10-12,4814.0,4791.25,97.97,71027.0,2139.18,85.649,411.89,50.18,1255.25,17.5295
2016-10-13,4712.0,4691.5,97.52,71049.0,2132.55,86.2813,410.0,50.44,1258.09,17.4933
2016-10-14,4675.5,4655.25,98.02,71094.0,2132.98,86.3405,411.21,50.35,1251.03,17.4211
2016-10-17,4675.0,4653.5,97.89,71386.0,2126.5,86.3877,409.82,49.94,1255.85,17.468
2016-10-18,4681.0,4659.75,97.9,71633.0,2139.6,86.5539,413.39,50.29,1262.5,17.6175
2016-10-19,4671.0,4650.0,97.92,71933.0,2144.29,86.8947,414.85,51.6,1269.23,17.68
2016-10-20,4652.0,4632.5,98.32,72208.0,2141.34,86.0215,414.27,50.43,1265.76,17.5367
2016-10-21,4635.0,4614.25,98.7,72609.0,2141.16,86.1053,413.54,50.85,1266.46,17.5461
2016-10-24,4638.0,4618.75,98.76,73336.0,2151.33,86.1501,415.0,50.52,1264.44,17.5944
2016-10-25,4735.0,4722.25,98.72,73066.0,2143.16,86.0107,413.9,49.96,1273.87,17.7665
2016-10-26,4740.0,4732.75,98.63,72774.0,2139.43,85.5405,413.24,49.18,1267.1,17.6285
2016-10-27,4790.0,4781.5,98.89,72474.0,2133.04,86.2162,411.83,49.72,1268.4,17.629
2016-10-28,4843.0,4831.5,98.35,72199.0,2126.41,85.9119,410.94,48.7,1275.47,17.7584
2016-10-31,4853.0,4841.0,98.45,71961.0,2126.15,84.9011,411.01,46.86,1277.21,17.91
2016-11-01,4920.0,4907.75,97.7,71961.0,2111.72,84.5133,409.38,46.67,1288.2,18.3633
2016-11-02,4920.0,4906.25,97.4,71961.0,2097.94,83.8889,406.35,45.34,1296.81,18.4818
2016-11-03,4960.0,4947.0,97.16,71961.0,2088.66,83.6054,404.83,44.66,1302.7,18.3605
2016-11-04,4991.0,4977.5,97.07,71983.0,2085.18,83.2943,403.1,44.07,1305.06,18.4274
2016-11-07,5098.0,5079.75,97.78,72027.0,2131.52,83.8224,409.34,44.89,1281.64,18.1853
2016-11-08,5235.5,5218.75,97.86,72071.0,2139.56,83.7814,411.06,44.98,1275.68,18.375
2016-11-09,5413.0,5399.0,98.5,72137.0,2163.26,83.9087,410.94,45.27,1277.98,18.4895
2016-11-10,5601.0,5587.5,98.79,72336.0,2167.48,83.84,411.75,44.66,1259.2,18.611
2016-11-11,5549.0,5540.75,99.06,72534.0,2164.45,82.3754,409.47,43.41,1227.64,17.3678
2016-11-14,5559.0,5552.5,100.11,72710.0,2164.2,82.3429,407.94,43.32,1221.35,16.9335
2016-11-15,5525.0,5530.0,100.23,72864.0,2180.39,83.279,410.13,45.81,1228.73,17.077
2016-11-16,5433.0,5424.5,100.41,73236.0,2176.94,82.7663,409.68,45.57,1224.99,16.9795
2016-11-17,5495.5,5485.25,100.89,74896.0,2187.12,82.7271,411.53,45.42,1216.42,16.676
2016-11-18,5423.0,5412.0,101.21,75049.0,2181.9,83.022,409.32,45.69,1207.89,16.5673
2016-11-21,5559.0,5543.5,101.05,75092.0,2198.18,84.8851,412.3,47.49,1214.23,16.593
2016-11-22,5613.0,5597.0,101.04,75463.0,2202.94,85.1386,413.37,48.03,1212.32,16.6502
